filename,lat,lon,name,source,captured_at
mapillary_1047683537206117.jpg,18.5395737,73.8946665,"Location (18.5396, 73.8947)",mapillary,1745645348111
mapillary_1162867032046955.jpg,18.539433761793,73.896451470228,"Location (18.5394, 73.8965)",mapillary,1742987151050
mapillary_1171990934590072.jpg,18.539353097867,73.897824615286,Envy,mapillary,1742987171042
mapillary_1020077139981872.jpg,18.5391787,73.9011512,"Location (18.5392, 73.9012)",mapillary,1742987213530
mapillary_1033173182077086.jpg,18.5391828,73.9008104,"Location (18.5392, 73.9008)",mapillary,1742987209453
mapillary_1335520317498287.jpg,18.5486168,73.9005332,"Location (18.5486, 73.9005)",mapillary,1741783139729
mapillary_1173654044412739.jpg,18.548505574772,73.905907881623,"Location (18.5485, 73.9059)",mapillary,1742987747049
mapillary_1175153434139777.jpg,18.548378380575,73.905913826619,"Location (18.5484, 73.9059)",mapillary,1742987745034
mapillary_1338510940790616.jpg,18.549503129989,73.905702518464,"Location (18.5495, 73.9057)",mapillary,1742987761052
mapillary_1029574735325191.jpg,18.5477809,73.9058132,"Location (18.5478, 73.9058)",mapillary,1724746803728
mapillary_1030458592063630.jpg,18.5477766,73.9058157,"Location (18.5478, 73.9058)",mapillary,1724746820564
mapillary_1016023093719220.jpg,18.5469296,73.9005362,"Location (18.5469, 73.9005)",mapillary,1741783162652
mapillary_1039242471374647.jpg,18.5469831,73.900282,"Location (18.5470, 73.9003)",mapillary,1741783157908
mapillary_1716665249195725.jpg,18.5462927,73.9005904,"Location (18.5463, 73.9006)",mapillary,1741783182667
mapillary_1001871987935539.jpg,18.5435659,73.9008212,"Location (18.5436, 73.9008)",mapillary,1741783236553
mapillary_1337049804000550.jpg,18.5435039,73.9010656,"Location (18.5435, 73.9011)",mapillary,1741783238624
mapillary_530690686293598.jpg,18.5436963,73.9003934,"Location (18.5437, 73.9004)",mapillary,1741783232677
mapillary_952677047045054.jpg,18.5436566,73.9004993,"Location (18.5437, 73.9005)",mapillary,1741783233747
mapillary_308623827320713.jpg,18.56185174,73.91164535,"Location (18.5619, 73.9116)",mapillary,1435230832744
mapillary_825788334687257.jpg,18.56192438,73.910994,"Location (18.5619, 73.9110)",mapillary,1435230824382
mapillary_351352683074807.jpg,18.56193611,73.91085193,"Location (18.5619, 73.9109)",mapillary,1435230822187
mapillary_2848560235361186.jpg,18.56062038,73.91167097,"Location (18.5606, 73.9117)",mapillary,1435230854227
mapillary_288163249634630.jpg,18.56190366,73.91129581,"Location (18.5619, 73.9113)",mapillary,1435230828190
mapillary_134813248632890.jpg,18.56202382,73.91027099,"Location (18.5620, 73.9103)",mapillary,1435230814133
mapillary_1374770316239561.jpg,18.5619735,73.91055952,"Location (18.5620, 73.9106)",mapillary,1435230818316
mapillary_386303539138233.jpg,18.56226922,73.90788808,"Location (18.5623, 73.9079)",mapillary,1435230738788
mapillary_1399443223722792.jpg,18.56221859,73.90825684,"Location (18.5622, 73.9083)",mapillary,1435230742957
mapillary_301981837974536.jpg,18.56169845,73.91173449,"Location (18.5617, 73.9117)",mapillary,1435230838201
mapillary_302913511297291.jpg,18.56135148,73.91174708,"Location (18.5614, 73.9117)",mapillary,1435230844356
mapillary_136279488545428.jpg,18.565252736542,73.914882655599,"Location (18.5653, 73.9149)",mapillary,1571388012996
mapillary_1393474674342878.jpg,18.56524769679,73.914932034102,"Location (18.5652, 73.9149)",mapillary,1571388012279
mapillary_1156730641456329.jpg,18.565221173313,73.913176221652,"Location (18.5652, 73.9132)",mapillary,1571388059656
mapillary_1158337905578642.jpg,18.539475722387,73.888362000014,"Location (18.5395, 73.8884)",mapillary,1742987041040
mapillary_1176920750532526.jpg,18.5395803,73.8935733,"Location (18.5396, 73.8936)",mapillary,1742987105517
mapillary_1042694434416422.jpg,18.5395759,73.8942723,"Location (18.5396, 73.8943)",mapillary,1745645353204
mapillary_1043015741016315.jpg,18.5397592,73.8907105,"Location (18.5398, 73.8907)",mapillary,1745645400183
mapillary_1068080193720929.jpg,18.539739136915,73.890701150348,"Location (18.5397, 73.8907)",mapillary,1574128553885
mapillary_1017284169980898.jpg,18.539724,73.8913623,"Location (18.5397, 73.8914)",mapillary,1745645391094
mapillary_1028692625862489.jpg,18.5397055,73.891336,"Location (18.5397, 73.8913)",mapillary,1742987081541
mapillary_221089152752802.jpg,18.513143967013,73.847065149091,"Location (18.5131, 73.8471)",mapillary,1516268506680
mapillary_470515414242057.jpg,18.513150920843,73.847150500772,"Location (18.5132, 73.8472)",mapillary,1516268508198
mapillary_162314779041010.jpg,18.5138884,73.8468083,Master Leather Works,mapillary,1454425706519
mapillary_1133100203875515.jpg,18.51402579,73.84802052,"Location (18.5140, 73.8480)",mapillary,1454425685208
mapillary_1208680582926733.jpg,18.533373099972,73.8319443,"Location (18.5334, 73.8319)",mapillary,1562350758000
mapillary_1513061299086153.jpg,18.5331639,73.831963299972,"Location (18.5332, 73.8320)",mapillary,1562350743000
mapillary_1717749488386827.jpg,18.5351618,73.831378599972,"Location (18.5352, 73.8314)",mapillary,1562350893000
mapillary_242218997677304.jpg,18.534997199972,73.8314112,"Location (18.5350, 73.8314)",mapillary,1562350883000
mapillary_193232542532989.jpg,18.533773,73.831800499972,"Location (18.5338, 73.8318)",mapillary,1562350788000
mapillary_299596408492092.jpg,18.5336992,73.8318129,"Location (18.5337, 73.8318)",mapillary,1562350783000
mapillary_175993947654466.jpg,18.533424799972,73.831936999972,"Location (18.5334, 73.8319)",mapillary,1562350763000
mapillary_1180786936928006.jpg,18.5526394,73.8788068,"Location (18.5526, 73.8788)",mapillary,1765513485510
